,Product,Category,Brand,Color,Base_Price,Total_availability,Total_Volume
178,اسپیکر بلوتوثی اپل مدل HomePod Mini-آبی,اسپیکر,اپل,آبی,5700000.0,0,0
179,اسپیکر بلوتوثی اپل مدل HomePod Mini-خاکستری,اسپیکر,اپل,خاکستری,6300000.0,0,0
180,اسپیکر بلوتوثی اپل مدل HomePod Mini-زرد,اسپیکر,اپل,زرد,7100000.0,0,0
181,اسپیکر بلوتوثی اپل مدل HomePod Mini-سفید,اسپیکر,اپل,سفید,6300000.0,0,0
182,اسپیکر بلوتوثی اپل مدل HomePod Mini-مشکی,اسپیکر,اپل,مشکی,4309000.0,0,0
183,اسپیکر بلوتوثی اپل مدل HomePod Mini-نارنجی,اسپیکر,اپل,نارنجی,5700000.0,0,0
184,اسپیکر بلوتوثی انرجایزر مدل BTS061-آبی,اسپیکر,انرجایزر ,آبی,623000.0,0,1
185,اسپیکر بلوتوثی انرجایزر مدل BTS061-خاکستری,اسپیکر,انرجایزر ,خاکستری,750000.0,0,1
186,اسپیکر بلوتوثی انرجایزر مدل BTS061-سبز,اسپیکر,انرجایزر ,سبز,718000.0,0,0
187,اسپیکر بلوتوثی انرجایزر مدل BTS061-قرمز,اسپیکر,انرجایزر ,قرمز,718000.0,0,0
188,اسپیکر بلوتوثی انرجایزر مدل BTS061-مشکی,اسپیکر,انرجایزر ,مشکی,718000.0,0,1
189,اسپیکر بلوتوثی انرجایزر مدل BTS161-آبی,اسپیکر,انرجایزر ,آبی,1498000.0,0,0
190,اسپیکر بلوتوثی انرجایزر مدل BTS161-خاکستری,اسپیکر,انرجایزر ,خاکستری,1498000.0,0,2
191,اسپیکر بلوتوثی انرجایزر مدل BTS161-قرمز,اسپیکر,انرجایزر ,قرمز,1498000.0,0,1
192,اسپیکر بلوتوثی انرجایزر مدل BTS161-مشکی,اسپیکر,انرجایزر ,مشکی,1498000.0,0,0
193,اسپیکر بلوتوثی انکر مدل  Soundcore Motion Boom A3118-مشکی,اسپیکر,انکر,مشکی,4500000.0,0,0
194,اسپیکر بلوتوثی انکر مدل Soundcore Motion Boom Plus A3129-مشکی,اسپیکر,انکر,مشکی,7200000.0,0,0
195,اسپیکر بلوتوثی انکر مدل Soundcore Motion X600 A3130-مشکی,اسپیکر,انکر,مشکی,8000000.0,0,1
196,اسپیکر بلوتوثی انکر مدل Soundcore Rave Neo 2 A33A1-مشکی,اسپیکر,انکر,مشکی,6400000.0,0,0
197,اسپیکر بلوتوثی انکر مدل Soundcore Rave Party 2 120W A3399-مشکی,اسپیکر,انکر,مشکی,8800000.0,0,0
198,اسپیکر بلوتوثی انکر مدل SoundCore Select Pro A3126-مشکی,اسپیکر,انکر,مشکی,3850000.0,0,0
199,اسپیکر بلوتوثی انکر مدل SoundCore wakey A3300-مشکی,اسپیکر,انکر,مشکی,2550000.0,0,0
200,اسپیکر بلوتوثی انکرمدل Soundcore Motion Plus A3116-مشکی,اسپیکر,انکر,مشکی,5250000.0,0,7
201,اسپیکر بلوتوثی بریون مدل Ready Solo-خاکستری,اسپیکر,بریون,خاکستری,2690000.0,0,0
202,اسپیکر بلوتوثی بنگ اند آلفسن مدل BeoSound 35-مشکی,اسپیکر,بنگ اند آلفسن,مشکی,99000000.0,0,0
203,اسپیکر بلوتوثی بنگ اند آلفسن مدل Beosound Emerge-طلایی,اسپیکر,بنگ اند آلفسن,طلایی,64180000.0,0,0
204,اسپیکر بلوتوثی پاناسونیک مدل SC-UA7-مشکی,اسپیکر,پاناسونیک,مشکی,30500000.0,0,0
205,اسپیکر بلوتوثی تسکو مدل TS 1890-مشکی,اسپیکر,تسکو,مشکی,2799000.0,0,0
206,اسپیکر بلوتوثی تسکو مدل TS 2323-مشکی,اسپیکر,تسکو,مشکی,950000.0,0,0
207,اسپیکر بلوتوثی تسکو مدل TS 2398-مشکی,اسپیکر,تسکو,مشکی,1190000.0,0,0
208,اسپیکر بلوتوثی جی بی ال مدل Charge 5-آبی,اسپیکر,جی بی ال,آبی,6850000.0,0,3
209,اسپیکر بلوتوثی جی بی ال مدل Charge 5-خاکستری,اسپیکر,جی بی ال,خاکستری,6850000.0,0,2
210,اسپیکر بلوتوثی جی بی ال مدل Charge 5-سبز,اسپیکر,جی بی ال,سبز,7500000.0,0,0
211,اسپیکر بلوتوثی جی بی ال مدل Charge 5-صورتی,اسپیکر,جی بی ال,صورتی,7500000.0,0,0
212,اسپیکر بلوتوثی جی بی ال مدل Charge 5-قرمز,اسپیکر,جی بی ال,قرمز,7500000.0,0,2
213,اسپیکر بلوتوثی جی بی ال مدل Charge 5-مشکی,اسپیکر,جی بی ال,مشکی,7500000.0,0,16
214,اسپیکر بلوتوثی جی بی ال مدل clip 4-آبی,اسپیکر,جی بی ال,آبی,2300000.0,0,0
215,اسپیکر بلوتوثی جی بی ال مدل clip 4-سبز,اسپیکر,جی بی ال,سبز,2310000.0,0,0
216,اسپیکر بلوتوثی جی بی ال مدل clip 4-صورتی,اسپیکر,جی بی ال,صورتی,2300000.0,0,0
217,اسپیکر بلوتوثی جی بی ال مدل clip 4-قرمز,اسپیکر,جی بی ال,قرمز,2500000.0,0,0
218,اسپیکر بلوتوثی جی بی ال مدل clip 4-مشکی,اسپیکر,جی بی ال,مشکی,2320000.0,0,0
219,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,اسپیکر,جی بی ال,مشکی,22850000.0,3,4
220,اسپیکر بلوتوثی جی بی ال مدل Partybox Stage 320-مشکی,اسپیکر,جی بی ال,مشکی,39000000.0,3,2
221,اسپیکر بلوتوثی جی بی ال مدل Partybox Ultimate-مشکی,اسپیکر,جی بی ال,مشکی,77500000.0,0,2
222,اسپیکر بلوتوثی چند منظوره مدل TC103-قهوه ای,اسپیکر,متفرقه,قهوه ای,3550000.0,0,0
223,اسپیکر بلوتوثی خانگی پاناسونیک مدل SC-TMAX50-مشکی,اسپیکر,پاناسونیک,مشکی,19000000.0,0,0
224,اسپیکر بلوتوثی خانگی سونی مدل SHAKE-X30D-مشکی,اسپیکر,سونی,مشکی,38500000.0,0,1
225,اسپیکر بلوتوثی رسی مدل RSK-W11-سفید,اسپیکر,رسی,سفید,880000.0,0,0
226,اسپیکر بلوتوثی ریمکس مدل RB-M17 همراه با هدفون-آبی,اسپیکر,ریمکس,آبی,3750000.0,1,0
227,اسپیکر بلوتوثی ریمکس مدل RB-M17 همراه با هدفون-سبز,اسپیکر,ریمکس,سبز,3750000.0,3,0
228,اسپیکر بلوتوثی ریمکس مدل Scuba RB-M62-آبی,اسپیکر,ریمکس,آبی,3390000.0,1,0
229,اسپیکر بلوتوثی ریمکس مدل Scuba RB-M62-سبز,اسپیکر,ریمکس,سبز,3390000.0,2,0
230,اسپیکر بلوتوثی سامسونگ مدل SoundTower MX T-40-مشکی,اسپیکر,سامسونگ,مشکی,12500000.0,0,0
231,اسپیکر بلوتوثی سونی مدل SRS-XV800-مشکی,اسپیکر,سونی,مشکی,29895000.0,0,1
232,اسپیکر بلوتوثی سونی مدل SRS-XV900-مشکی,اسپیکر,سونی,مشکی,33000000.0,0,0
233,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS102-آبی,اسپیکر,انرجایزر ,آبی,1293000.0,1,3
234,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS102-خاکستری,اسپیکر,انرجایزر ,خاکستری,1293000.0,0,1
235,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS102-قرمز,اسپیکر,انرجایزر ,قرمز,1293000.0,4,1
236,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS102-مشکی,اسپیکر,انرجایزر ,مشکی,1293000.0,5,5
237,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-سبز,اسپیکر,انرجایزر ,سبز,1222000.0,0,0
238,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-قرمز,اسپیکر,انرجایزر ,قرمز,1222000.0,0,0
239,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-مشکی,اسپیکر,انرجایزر ,مشکی,1250000.0,3,4
240,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS162-مشکی,اسپیکر,انرجایزر ,مشکی,1380000.0,0,0
241,اسپیکر بلوتوثی قابل حمل  انکر مدل Soundcore Pyro Mini A31A0-مشکی,اسپیکر,انکر,مشکی,1440000.0,1,2
242,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-سبز,اسپیکر,انرجایزر ,سبز,1100000.0,2,5
243,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-مشکی,اسپیکر,انرجایزر ,مشکی,1149000.0,0,4
244,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-نقره ای,اسپیکر,انرجایزر ,نقره ای,1100000.0,1,2
245,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS105-قرمز,اسپیکر,انرجایزر ,قرمز,0.0,0,0
246,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS106-طلایی,اسپیکر,انرجایزر ,طلایی,1078000.0,0,0
247,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS106-قرمز,اسپیکر,انرجایزر ,قرمز,699000.0,0,0
248,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS106-مشکی,اسپیکر,انرجایزر ,مشکی,14900000.0,0,8
249,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS106-نقره ای,اسپیکر,انرجایزر ,نقره ای,1090000.0,0,2
250,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS204-قرمز,اسپیکر,انرجایزر ,قرمز,1550000.0,0,0
251,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS204-مشکی,اسپیکر,انرجایزر ,مشکی,2874000.0,0,1
252,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS582-مشکی,اسپیکر,انرجایزر ,مشکی,5700000.0,0,0
253,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS820-مشکی,اسپیکر,انرجایزر ,مشکی,18000000.0,0,0
254,اسپیکر بلوتوثی قابل حمل انکر مدل Flare 2 A3165-مشکی,اسپیکر,انکر,مشکی,3300000.0,0,0
255,اسپیکر بلوتوثی قابل حمل انکر مدل Glow Mini A3136011-مشکی,اسپیکر,انکر,مشکی,2350000.0,1,9
256,اسپیکر بلوتوثی قابل حمل انکر مدل SoundCore A3395 Rave Neo-مشکی,اسپیکر,انکر,مشکی,4100000.0,0,9
257,اسپیکر بلوتوثی قابل حمل انکر مدل SoundCore Flare Mini A3167-مشکی,اسپیکر,انکر,مشکی,1990000.0,0,0
258,اسپیکر بلوتوثی قابل حمل انکر مدل Soundcore Glow Portable Speaker A3166-مشکی,اسپیکر,انکر,مشکی,5050000.0,0,6
259,اسپیکر بلوتوثی قابل حمل انکر مدل Soundcore Motion 300 A3135-مشکی,اسپیکر,انکر,مشکی,5000000.0,2,2
260,اسپیکر بلوتوثی قابل حمل انکر مدل SoundCore Select 2 A3125-مشکی,اسپیکر,انکر,مشکی,2640000.0,0,3
261,اسپیکر بلوتوثی قابل حمل برون مدل 105-مشکی,اسپیکر,برون,مشکی,200000.0,0,0
262,اسپیکر بلوتوثی قابل حمل برون مدل BRV-XL-خاکستری,اسپیکر,بریون,خاکستری,4490000.0,0,0
263,اسپیکر بلوتوثی قابل حمل برون مدل READY PRIME-خاکستری,اسپیکر,برون,خاکستری,3500000.0,0,0
264,اسپیکر بلوتوثی قابل حمل بریون مدل Stryde 360-نقره ای,اسپیکر,بریون,نقره ای,2290000.0,0,0
265,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-آبی,اسپیکر,بنگ اند آلفسن,آبی,16650000.0,0,0
266,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-بنفش,اسپیکر,بنگ اند آلفسن,بنفش,17990000.0,0,0
267,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-خاکستری,اسپیکر,بنگ اند آلفسن,خاکستری,20000000.0,0,0
268,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-سبز,اسپیکر,بنگ اند آلفسن,سبز,20000000.0,0,0
269,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-صورتی,اسپیکر,بنگ اند آلفسن,صورتی,21600000.0,1,1
270,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-طلایی,اسپیکر,بنگ اند آلفسن,طلایی,21600000.0,0,0
271,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-مشکی,اسپیکر,بنگ اند آلفسن,مشکی,20000000.0,0,0
272,اسپیکر بلوتوثی قابل حمل بوز مدل SoundLink Flex-آبی,اسپیکر,بوز,آبی,7490000.0,0,0
273,اسپیکر بلوتوثی قابل حمل بوز مدل SoundLink Flex-مشکی,اسپیکر,بوز,مشکی,7490000.0,0,0
274,اسپیکر بلوتوثی قابل حمل پرودو مدل Soundtec PD-STVBPSPK-BK-مشکی,اسپیکر,پرودو,مشکی,2280000.0,0,0
275,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2082-مشکی,اسپیکر,تسکو,مشکی,6399000.0,0,0
276,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2305-مشکی,اسپیکر,تسکو,مشکی,800000.0,0,0
277,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2309-مشکی,اسپیکر,تسکو,مشکی,437000.0,0,0
278,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2311-مشکی,اسپیکر,تسکو,مشکی,720000.0,0,0
279,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2343-مشکی,اسپیکر,تسکو,مشکی,599000.0,0,0
280,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2361-مشکی,اسپیکر,تسکو,مشکی,790000.0,0,0
281,اسپیکر بلوتوثی قابل حمل تسکو مدل TS-2303-مشکی,اسپیکر,تسکو,مشکی,1380000.0,0,0
282,اسپیکر بلوتوثی قابل حمل تسکو مدل TS2317-مشکی,اسپیکر,تسکو,مشکی,490000.0,0,0
283,اسپیکر بلوتوثی قابل حمل تسکو مدل TS2393-مشکی,اسپیکر,تسکو,مشکی,780000.0,0,0
284,اسپیکر بلوتوثی قابل حمل جی بی ال مدل  Partybox Encore Essential -مشکی,اسپیکر,جی بی ال,مشکی,14699000.0,1,3
285,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 2 -سبز,اسپیکر,جی بی ال,سبز,18400000.0,0,0
286,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 2 -مشکی,اسپیکر,جی بی ال,مشکی,17900000.0,0,0
287,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 3 -سبز,اسپیکر,جی بی ال,سبز,22500000.0,0,0
288,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 3 -مشکی,اسپیکر,جی بی ال,مشکی,25000000.0,0,0
289,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Charge 4-خاکستری,اسپیکر,جی بی ال,خاکستری,3650000.0,0,0
290,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Charge 4-سبز,اسپیکر,جی بی ال,سبز,4680000.0,0,0
291,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Charge 4-قرمز,اسپیکر,جی بی ال,قرمز,3990000.0,0,0
292,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Charge 4-مشکی,اسپیکر,جی بی ال,مشکی,12500000.0,0,0
293,اسپیکر بلوتوثی قابل حمل جی بی ال مدل EON ONE Compact-مشکی,اسپیکر,جی بی ال,مشکی,21000000.0,0,0
294,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -آبی,اسپیکر,جی بی ال,آبی,4100000.0,0,0
295,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -خاکستری,اسپیکر,جی بی ال,خاکستری,2950000.0,0,0
296,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -زرد,اسپیکر,جی بی ال,زرد,3000000.0,0,0
297,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -سبز,اسپیکر,جی بی ال,سبز,2960000.0,0,0
298,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -سفید,اسپیکر,جی بی ال,سفید,2900000.0,0,0
299,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -قرمز,اسپیکر,جی بی ال,قرمز,2929500.0,0,0
300,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -قهوه ای,اسپیکر,جی بی ال,قهوه ای,3090000.0,0,0
301,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -مشکی,اسپیکر,جی بی ال,مشکی,4900000.0,0,0
302,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 6-آبی,اسپیکر,جی بی ال,آبی,5850000.0,0,5
